QuestionID,LegacyQuestionID,SurveyID,SurveyFocusArea,ScoreFocusArea,SpaceTypeID,CategoryID,SubcategoryID,SchoolLevel,SourceSchoolLevel,QuestionText,Context,QuestionType,ScoringMode,QuestionWeight,WeightSource,DisplayOrder,IsRequired,IsActive,SourceSheet,SourceRow
PG-007,PG-007,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-PRACTICE-GYM,CAT-PRACTICE-GYM-FUNCTION,SUB-PRACTICE-GYM-FUNCTION-LAYOUT-AND-FLEXIBILI-88ECF72F,MS,MS,"Select all that apply for basketball full court (clearance, measured from sideline to closest wall or bleachers)",,MultiSelect,MixedItemScoring,12,Assumed,4990,True,True,Athletics,176
PG-008,PG-008,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-PRACTICE-GYM,CAT-PRACTICE-GYM-AMENITIES,SUB-PRACTICE-GYM-AMENITIES-DISPLAY-AND-PRESENTA-866ACC46,MS,MS,"How much writable surface (e.g., markerboard) is provided, excluding glass? Include both fixed and mobile surfaces.",,SingleSelect,SingleResponse,9,Assumed,5000,True,True,Athletics,179
PG-009,PG-009,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-PRACTICE-GYM,CAT-PRACTICE-GYM-INFRASTRUCTURE,SUB-PRACTICE-GYM-INFRASTRUCTU-UTILITIES-AND-TECHNO-D5A3AB7B,MS,MS,How many walls have general use electrical outlets?,,SingleSelect,SingleResponse,12,Assumed,5010,True,True,Athletics,187
PG-010,PG-010,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-PRACTICE-GYM,CAT-PRACTICE-GYM-INFRASTRUCTURE,SUB-PRACTICE-GYM-INFRASTRUCTU-UTILITIES-AND-TECHNO-D5A3AB7B,MS,MS,"How many general-use outlets are provided? (Count each wall plate as one, regardless of the number of plugs.)",,SingleSelect,SingleResponse,12,Assumed,5020,True,True,Athletics,193
PG-011,PG-011,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-PRACTICE-GYM,CAT-PRACTICE-GYM-AMENITIES,SUB-PRACTICE-GYM-AMENITIES-STORAGE-B666815F,MS,MS,Is there an ensuite equipment storage room?,"Supports PE, basketball, and volleyball equipment storage",YesNo,SingleResponse,9,Assumed,5030,True,True,Athletics,199
PG-012,PG-012,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-PRACTICE-GYM,CAT-PRACTICE-GYM-FUNCTION,SUB-PRACTICE-GYM-FUNCTION-ADJACENCY-AND-ACCESS-CB75C1B6,MS,MS,Is there direct access to the athletics lobby to support safe and efficient circulation in surge space?,,YesNo,SingleResponse,12,Assumed,5040,True,True,Athletics,203
PG-013,PG-013,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-PRACTICE-GYM,CAT-PRACTICE-GYM-INFRASTRUCTURE,SUB-PRACTICE-GYM-INFRASTRUCTU-UTILITIES-AND-TECHNO-D5A3AB7B,MS,MS,Select all that apply (scoring table floor box),"Supports scoring tables for basketball, volleyball, and wrestling.",MultiSelect,MixedItemScoring,12,Assumed,5050,True,True,Athletics,207
WE-002,WE-002,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-WEIGHT-ROOM,CAT-WEIGHT-ROOM-FUNCTION,SUB-WEIGHT-ROOM-FUNCTION-AVAILABILITY-BE2695D5,MS+HS,MS+HS,Select all that are present:,,MultiSelect,MixedItemScoring,12,Assumed,5060,True,True,Athletics,214
WE-003,WE-003,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-WEIGHT-ROOM,CAT-WEIGHT-ROOM-FUNCTION,SUB-WEIGHT-ROOM-FUNCTION-ADJACENCY-AND-ACCESS-F5B7D77E,MS+HS,MS+HS,Is the space in close proximity to locker rooms and/or multipurpose/practice gyms?,,YesNo,SingleResponse,12,Assumed,5070,True,True,Athletics,217
WE-004,WE-004,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-WEIGHT-ROOM,CAT-WEIGHT-ROOM-AMENITIES,SUB-WEIGHT-ROOM-AMENITIES-FURNITURE-AND-EQUIPM-8787490C,MS+HS,MS+HS,Select all that are present:,,MultiSelect,MixedItemScoring,9,Assumed,5080,True,True,Athletics,221
WE-005,WE-005,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-WEIGHT-ROOM,CAT-WEIGHT-ROOM-FUNCTION,SUB-WEIGHT-ROOM-FUNCTION-LAYOUT-AND-FLEXIBILI-D36A5E98,MS+HS,MS+HS,Is there ample space for safe circulation around the equipment?,,YesNo,SingleResponse,12,Assumed,5090,True,True,Athletics,229
WE-006,WE-006,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-WEIGHT-ROOM,CAT-WEIGHT-ROOM-FUNCTION,SUB-WEIGHT-ROOM-FUNCTION-LAYOUT-AND-FLEXIBILI-D36A5E98,MS+HS,MS+HS,Do overhead doors provide access to an exterior weight training yard?,,YesNo,SingleResponse,12,Assumed,5100,True,True,Athletics,233
WE-007,WE-007,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-WEIGHT-ROOM,CAT-WEIGHT-ROOM-OCCUPANT-EXPERIENCE,SUB-WEIGHT-ROOM-OCCUPANT-EXP-CIRCULATION-AND-EGRE-95E19FDC,MS+HS,MS+HS,"Is at least one interior door a minimum of 72"" wide?",,YesNo,SingleResponse,12,Assumed,5110,True,True,Athletics,237
WE-008,WE-008,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-WEIGHT-ROOM,CAT-WEIGHT-ROOM-INFRASTRUCTURE,SUB-WEIGHT-ROOM-INFRASTRUCTU-UTILITIES-AND-TECHNO-6C9D8ADB,MS+HS,MS+HS,How many walls have general use electrical outlets?,,SingleSelect,SingleResponse,12,Assumed,5120,True,True,Athletics,241
WE-009,WE-009,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-WEIGHT-ROOM,CAT-WEIGHT-ROOM-INFRASTRUCTURE,SUB-WEIGHT-ROOM-INFRASTRUCTU-UTILITIES-AND-TECHNO-6C9D8ADB,MS+HS,MS+HS,"How many general-use outlets are provided? (Count each wall plate as one, regardless of the number of plugs.)",,SingleSelect,SingleResponse,12,Assumed,5130,True,True,Athletics,247
WE-010,WE-010,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-WEIGHT-ROOM,CAT-WEIGHT-ROOM-INFRASTRUCTURE,SUB-WEIGHT-ROOM-INFRASTRUCTU-UTILITIES-AND-TECHNO-6C9D8ADB,MS+HS,MS+HS,Select all that apply (water),,MultiSelect,MixedItemScoring,12,Assumed,5140,True,True,Athletics,253
WR-002,WR-002,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-WRESTLING,CAT-WRESTLING-FUNCTION,SUB-WRESTLING-FUNCTION-ADJACENCY-AND-ACCESS-C5D2C34B,HS,HS,Is the space in close proximity to locker rooms or multipurpose/practice gyms?,,YesNo,SingleResponse,12,Assumed,5150,True,True,Athletics,260
WR-003,WR-003,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-WRESTLING,CAT-WRESTLING-FUNCTION,SUB-WRESTLING-FUNCTION-LAYOUT-AND-FLEXIBILI-532E0652,HS,HS,Select all that apply (mat clearance),,MultiSelect,MixedItemScoring,12,Assumed,5160,True,True,Athletics,264
WR-004,WR-004,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-WRESTLING,CAT-WRESTLING-AMENITIES,SUB-WRESTLING-AMENITIES-FURNITURE-AND-EQUIPM-2B7E433F,HS,HS,Is an observation platform provided?,,YesNo,SingleResponse,9,Assumed,5170,True,True,Athletics,267
WR-005,WR-005,SRV-ATHLETICS-AND-WELLNESS,Athletics and Wellness,Athletics and Wellness,SPT-WRESTLING,CAT-WRESTLING-FUNCTION,SUB-WRESTLING-FUNCTION-LAYOUT-AND-FLEXIBILI-532E0652,HS,HS,Does the space have a minimum clear floor space (floor to underside of ceiling/structure) of 16'?,,YesNo,SingleResponse,12,Assumed,5180,True,True,Athletics,271
